"Id","MSZoning","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","Electrical","KitchenQual","Functional","FireplaceQu","GarageType","GarageFinish","GarageQual","GarageCond","PavedDrive","SaleType","SaleCondition","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","SalePrice"
1274,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","Edwards","Norm","Norm","1Fam","SLvl","Gable","CompShg","Plywood","Plywood","BrkFace","TA","TA","CBlock","TA","TA","Av","ALQ","Unf","GasA","Gd","Y","SBrkr","Ex","Typ","Gd","Basment","RFn","TA","TA","Y","WD","Normal",-0.897751142524862,2.03021462896702,-1.41830190893427,-0.84826332817485,-0.4991991754921,0.327643682817317,0.162897481816994,-1.54824769251018,0.843117256370481,-0.620376124170131,0.734538646670174,-0.462075084051092,-0.813552143700655,-0.803297047371953,1.46418833106488,0.24947917229519,-0.978978222500197,0.382711860201337,0.361442532631544,0.681630981849466,-1.21076796847855,0.161971473410048,0.21664191146463,-1.54729683751324,-2.08728742194109,0.42102005596143,0.0557643436478519,-0.674418371478544,-0.282692662732676,0.116336425688913,177000
1275,"RL","Pave","Reg","Lvl","AllPub","Corner","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Shng","None","TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","WD","Normal",-0.957081702327828,-1.71196604852671,0.284956156037813,0.303869235432856,-0.796275621516608,-1.06752754462948,0.487404674303676,0.567377800166343,-0.175612069538566,1.54169927483105,0.989784735317411,-0.248393618356395,1.3314555897188,0.0072829005965029,0.167460560179009,0.622979179096859,-0.891074929421707,-0.825115006291405,0.102439365994189,0.386346770614693,0.797479727082856,0.0767657348075063,-1.17888947030794,-0.196736902736442,0.625663117456965,0.154755096322201,-0.649365373129197,-1.01534610498461,-0.379982620130389,-0.516593901246526,139000
1276,"RL","Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","Norm","Duplex","2Story","Gable","Roll","AsbShng","AsbShng","Stone","TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","Gd","Y","FuseA","TA","Typ","Gd","Detchd","Unf","TA","Fa","Y","WD","Normal",0.168943163910815,-3.83557759779452,-1.85590433793664,0.582270491607067,3.58790128759704,-0.74009924494244,-0.899904793643894,0.642172433660075,1.51402320960913,-0.475765342021999,0.245860182227505,0.998761514547413,0.603886166232725,-0.0136304913236861,0.280818111275276,0.121964275437212,-0.210861187420212,1.34171118380213,-0.756263136842203,-1.77800038066466,-1.02318551098563,0.740213807676064,-0.850978609317298,-1.26290344053035,0.027177311531293,-0.00784305886744893,-0.795528577542575,0.515266404063269,0.472345641918118,-0.460835389439647,137000
1277,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","Plywood","None","TA","TA","CBlock","TA","Gd","No","BLQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","TA","Attchd","Unf","TA","TA","Y","WD","Normal",-0.373351444111306,-0.496079308049673,-0.0920269683552685,-1.88037025628188,-2.05867160672412,-1.9973110798727,0.393957408949725,1.72780560831259,0.996333272526922,-0.44033126239381,-0.320521222166887,0.852191979933821,-0.149804213143024,0.817619605594889,0.0231148621078711,1.29614356112243,1.40105392410927,-2.3436855518644,0.506560710816977,-1.30729085635683,1.09099887578455,-0.19280036302763,1.0699264641052,-0.459136047175663,-0.28065693962572,0.277596763051407,-0.082399285338598,0.382107767997078,0.426520188862786,0.0245004933850272,162000
1278,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","Norm","1Fam","SLvl","Gable","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","Gd","TA","Av","ALQ","Unf","GasA","Fa","Y","SBrkr","TA","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",1.34017716547614,0.67320229797665,-1.25869374813331,0.514762324878142,0.792054014460808,0.750075442364048,-0.355976975815082,-0.948763992030316,0.299562166120098,-0.796830734368723,-0.0218049729536959,0.648236353073958,0.525767727345629,0.874842269520474,-0.265340019315991,-0.95057523100844,-0.0633554732698766,-0.538787686408359,-0.375446233132417,-0.768547981096617,-1.39305813686567,-0.231624120141393,1.65546203988471,0.813260959944219,-0.432831446508195,0.641545104988886,-0.0497101608620269,-0.45821008394655,-0.690184769115284,0.183598696698163,197900
1279,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",2.80845313200316,-0.513443713795741,1.17101735188987,-1.42113090656843,-0.104749169339522,1.16890822242386,-0.255665835257238,-1.04634840204587,-0.379443708126138,0.07292831887904,-0.977873111476544,-0.305018870538944,-1.09022898138298,-0.906333728194857,-0.181920998226197,-0.117525987407299,1.48589199762552,0.298390634200518,0.50311777063912,-0.00716980722864326,0.411591521181208,-0.678989649777577,0.049448639042675,-0.116968155104156,-0.0912720717553668,-0.00959472848569756,-0.399874775340815,0.442046618442186,0.253473057729664,-0.0166627040629959,237000
1280,"C (all)","Pave","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","TA","Gd","CBlock","TA","TA","No","Unf","Unf","GasA","TA","Y","FuseA","TA","Typ","Fa","Detchd","RFn","TA","TA","Y","COD","Abnorml",-3.07717273692379,-0.539667369399726,-0.145979700538923,0.967181284315985,0.283229552893339,1.76881519121301,-0.896846937120724,-0.0894466725079421,-1.17081046786604,-0.556846844625434,0.148613062130313,1.33996965889121,0.727797607468449,0.328418766381713,-1.46895861284782,1.45919756080698,-0.320401488875975,-0.757088951381827,0.130810183534446,-0.142025613955759,0.991415341304225,0.734513166193549,-0.241297403908549,0.298475219303068,0.0141579518370891,-0.202735047576201,-0.368539896295191,-0.505817930890381,0.12340656229205,-1.19322141697683,68400
1281,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y","WD","Normal",1.7062203852049,1.77321548637889,0.632035206806186,1.2445437680345,0.966861693288079,1.4879773573809,0.334634767438307,-0.0837522855978139,-0.0223961413755965,-0.338788061027187,-0.249603824859886,-0.308252008210561,-0.655852954474829,-0.452075388135732,0.390292387489177,0.223526464702076,0.976781338093154,0.34110511779391,-0.305392365918442,0.70103238072355,-0.094893589487946,0.283898222793899,0.0223727042903037,0.709617508807729,0.311439165074924,-0.0941160342541473,-0.284370577495096,0.188342929889196,-0.108549012375192,0.0789377633192178,227000
1282,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","Gd","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","TA","Attchd","Fin","Gd","Gd","Y","WD","Normal",0.826731114680811,2.2539506646276,0.435886466777231,-0.214129934481573,0.551632295725137,-1.21812325497686,-0.410279085358292,-1.4705279188852,-0.118096718842838,0.119963913959903,0.226860425593407,-0.243760825138992,-0.459094008055913,-0.471687685403234,0.518632130147316,0.131069539626421,0.000945112287100416,0.476072384667951,0.345486527280643,1.26599388247789,0.291455490352604,-0.487489474253613,-0.592417734251516,0.0530014783020849,0.845342954526201,-0.623034810667998,-0.56466365653777,0.379208696161232,0.165987466905344,0.0477966270878538,180000
1283,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","CBlock","Gd","TA","Mn","LwQ","Rec","GasA","TA","Y","SBrkr","Gd","Typ","Gd","Detchd","Unf","TA","TA","Y","WD","Normal",-0.967325839677959,1.09056965337801,0.0963109591838355,0.28513261527376,-1.16423755830271,-0.810719133327446,-0.188760180132782,-1.14958975279515,1.68640467379844,-1.53496435850469,1.8989993137794,-1.55757385532564,-1.52135569068114,-1.2816480941169,0.924018703193235,2.09498669516012,-1.79055500206901,-0.21151390865274,-0.327855958322175,1.46886815813262,-0.229454182409021,1.69017754878994,-0.394939399642386,-0.0865035873546063,0.909265304274447,-0.403851909564398,0.742150432814363,0.0210196482379748,-0.667404085393461,0.420955521808725,150500
1284,"RL","Pave","Reg","Low","AllPub","Corner","Gtl","Mitchel","Norm","Norm","Duplex","2Story","Mansard","CompShg","MetalSd","Wd Shng","None","TA","TA","CBlock","TA","TA","Av","Unf","Unf","GasA","TA","Y","SBrkr","TA","Typ","Fa","2Types","Fin","Fa","Ex","Y","WD","Normal",-0.629977456146569,-4.46146356872243,0.0834324299074071,-0.219848448786354,2.619074948377,1.61529561918012,-0.180781712448738,1.45459929502727,1.38920325754557,-1.20316018423639,-0.816067511578639,-0.324240611895759,-0.986186094561129,0.076565641853821,0.463269605245912,-1.21616042195006,-0.480683209271959,-0.881547371939806,-0.550993375113838,0.161210230133675,-0.622215959492516,-0.0151107888134613,2.56417887957899,-2.40706650355917,-0.385088513291771,-0.788128743641757,0.240101592061796,1.67734851836189,0.145953707204615,-0.0349220530499218,139000
1285,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Feedr","Norm","1Fam","1.5Fin","Gable","CompShg","Wd Sdng","Wd Shng","None","TA","TA","PConc","TA","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Min2","Gd","Detchd","Unf","TA","TA","Y","WD","Normal",0.345749425339431,-2.74398354807638,-1.83573203955792,0.0205853088971055,-0.497730071143553,1.34109888344257,2.09232947733361,-0.0062012298791384,0.530659879874527,-1.49615676306781,1.30110020365441,-0.840712729145232,0.0850922894827954,-0.159356022424168,1.27678418710636,-0.727321199654932,-1.2354506533228,-0.503069627238515,0.095868624298518,1.12516703472637,1.0352558478739,0.634743202470161,-0.81625007640188,0.498965553057173,0.546844956826361,-0.565248366135006,-0.00535770592598278,-1.32222350957158,0.409700368791409,-0.632352774998883,169000
1286,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin","Gable","CompShg","MetalSd","MetalSd","None","TA","Fa","CBlock","TA","TA","No","Unf","Unf","GasA","Ex","Y","FuseF","TA","Typ","Gd","Detchd","Unf","TA","TA","Y","WD","Normal",-2.73993660113865,-1.61462890808279,-0.811971958794923,0.364953922965676,-0.313418240316035,0.692742205666004,0.329795249036801,-0.274635465468244,0.367039998611127,-0.748094716562959,0.33073898342267,0.233803885020028,0.324116301421851,0.404787677966728,0.387319924882757,-0.837811562745431,-0.160125678680078,-0.570225720004975,-0.446761873669798,-0.0847668714793087,0.357967078636846,-0.895751324262877,-0.566788429436855,1.26908442188392,0.0316206845042173,0.691169995301576,-0.073540448158447,0.406011268491936,0.778273891144708,0.0958237638861055,132500
1287,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","ALQ","Rec","GasA","TA","Y","SBrkr","TA","Typ","Gd","Attchd","Unf","TA","TA","Y","WD","Normal",0.590854741809444,1.18045901499633,-1.31442078072803,-0.417749255990488,-0.00128874027138386,1.21171375607703,-0.858476932403117,-1.1179988153662,0.498848894762025,-1.15942725633327,0.313189089818767,0.743517949664412,0.51864941225542,1.03627105992766,-0.764490141281816,-0.688329478763107,0.183383877061387,-1.11141307625179,-1.15590839079076,-1.10190438415649,-0.816691337470766,-1.33474668870955,0.334436673542423,-0.0608602001835685,0.56037910309087,1.11758736662835,-0.368841282127379,0.319821568282464,-0.511781292642245,0.311843357589877,143000
1288,"RL","Pave","IR1","Low","AllPub","Inside","Mod","ClearCr","Norm","Norm","1Fam","1Story","Gable","CompShg","Wd Sdng","Wd Sdng","BrkCmn","TA","Gd","CBlock","TA","TA","Av","Rec","Unf","GasA","Fa","Y","SBrkr","TA","Typ","Po","Attchd","Unf","TA","TA","N","WD","Normal",1.66875240508011,0.509910240932814,-2.90605623519929,1.2067999466962,-0.496174292398743,-2.30961831838435,0.0892696913981357,1.32957476011517,0.778674342237942,-1.35007539600558,-1.78674538804455,1.30764214603496,-0.397829226110476,0.730651959033379,0.46112994309061,-0.625780380572145,3.08307577494847,0.666636210353841,1.61260422718754,-1.62514554399639,-0.254305244870687,2.64854223329435,-0.178968525818298,0.403689960143906,1.23724534297902,0.514613811467188,-0.0514122397191097,0.440095391129155,-0.476615250862389,0.328267638825244,190000
1289,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","StoneBr","Norm","Norm","TwnhsE","1Story","Gable","CompShg","CemntBd","CmentBd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Ex","Attchd","Fin","TA","TA","Y","WD","Normal",1.72639603318539,2.33543337152684,1.66657494579425,-0.732685896407876,1.62991178967733,-0.762921679928401,1.47702181712164,-0.390204216749734,-0.563407779766091,0.292712915338845,0.551138871463139,-0.460722456823837,0.270995293791757,-0.0329839518582439,0.0903885376415903,-0.112969488284939,-0.158137884426958,-1.90571834961128,0.446045683059724,0.336253966459009,0.345183332629425,-0.282433021129224,-0.252188287153356,0.683815870013605,-0.324875603003632,-0.537031973595739,0.495836674180367,0.0413176673904275,0.196747376473774,0.273960048606048,278000
1290,"RL","Pave","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","TA","Mn","Unf","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Gd","BuiltIn","Fin","TA","TA","Y","New","Partial",4.16824370322749,-1.53464491524066,1.35105044965122,0.683165220349837,-1.19065856864933,-1.43065817696264,-0.931063500351428,-0.47610967986618,0.123244336366781,0.322983596633615,-0.063360155492342,0.737684119144533,1.31426733011375,0.895843093309631,-0.496187882021994,-0.502553252930076,-0.255407347136581,0.37981134803569,-1.00320444710397,-1.56207209954675,-1.25753791879989,0.98168268969863,-0.706476936108821,-1.10581093465168,0.266619380302095,0.606752941137321,-0.5324267769194,-0.0663352992593065,-0.0532470221529502,0.0051389864221242,281000
1291,"RL","Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl","Hip","CompShg","Wd Sdng","HdBoard","BrkFace","TA","TA","PConc","TA","TA","Av","GLQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",-0.763844544658123,1.7926227132298,-1.33867584405306,-1.45869503452862,0.463325962409796,1.67123034346944,0.505772075592684,0.5567458205782,0.626381293335221,-0.0609910384371248,0.481722856866328,0.271704756744485,0.505953199390243,0.551812369561723,0.989848626396951,0.2756983239532,-0.391377219579652,-0.344063815500304,0.199171897684951,-0.761306793036685,0.289658537751067,-0.256041703620098,-0.05872532397407,0.408527394632053,-0.63524996240515,1.0796330433364,0.848506374771523,0.142219152098602,-0.0653677591599767,-0.236716879537901,180500
1292,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story","Gable","CompShg","CemntBd","CmentBd","BrkFace","TA","TA","CBlock","TA","TA","No","ALQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","Fa","Detchd","Unf","TA","TA","Y","WD","Normal",-2.10268825140839,-1.98673986813233,2.44097369822322,-1.72383123730133,0.375558811525545,0.863752955397237,1.55549539271625,0.157454962716131,-0.147308932710893,-1.37665030131715,0.0306478566990921,0.410585099198022,0.562749863054565,0.426143596466121,0.42559267554655,-1.02293618588795,-0.463118652047138,0.518844147048716,-0.292938387968497,-0.608775698412421,-0.214336121956034,0.960827852695426,-0.273151418633421,0.531239169475762,0.359697379033008,-0.0228807778414926,1.09077385931349,0.724580623447365,-0.845543462137403,-0.06423168181725,119500
1293,"RM","Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","Stone","TA","TA","No","Unf","Unf","GasA","TA","N","SBrkr","TA","Min2","Ex","Attchd","RFn","TA","TA","Y","WD","Normal",0.398877680395718,-4.72670514436446,-1.60062158277233,1.46289988150478,3.69280199297209,-1.04043039975596,0.285764108798491,-0.255284437111304,1.12936461589152,0.318976359306624,-0.560575779430919,-1.46665479629861,-1.41333593314463,-1.88161258177998,-0.686737065108639,0.377905824016349,1.05645613769375,-1.67709626801618,0.147408402874024,-2.30674573178314,1.54832171313627,0.120018080699227,-0.14398215463513,-0.500905677545704,0.810558988106253,-0.833060838539789,-0.984164364237336,-0.809470316711217,1.03072834787943,-1.39971049490989,107500
1294,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story","Gable","CompShg","HdBoard","HdBoard","None","TA","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","TA","Y","SBrkr","TA","Typ","TA","Attchd","RFn","TA","TA","Y","WD","Normal",0.856725320600214,-2.34275837924893,-0.190671638637312,-0.516306295203817,-1.23281553313302,-0.724514158330658,-1.82382116423737,-1.84477589667986,0.597166358554683,-1.99625404416677,0.61441279933979,-0.0119689666772741,-1.37063439650512,-0.407429212842078,0.848131112132924,0.375890487417369,-1.6046868548949,1.51337611708175,0.388817572787634,1.86270237581967,0.836477194433612,0.36160686066866,0.0955204614156245,-0.0804847101364502,-0.129850394886474,0.274193921296582,0.170428568859629,0.479098777623947,0.353198174050904,0.45000944645178,162900
1295,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story","Hip","CompShg","WdShing","Plywood","None","TA","TA","CBlock","TA","TA","No","Rec","Unf","GasA","TA","Y","SBrkr","TA","Typ","Ex","Detchd","Unf","TA","TA","N","WD","Normal",-2.34912773475544,1.51029595770296,0.380219311705419,0.662120001196268,-0.604909758139782,0.226522130659026,-0.152295254744698,-0.192841449095984,-0.0111983076864685,0.948719362826831,0.202574657186878,-0.0975795209402798,0.585062031129655,-0.571513091957336,0.690726261947051,0.450307805851363,-0.380974742740646,1.92169603860156,0.105070129658692,-0.350098242605846,-0.108195319811758,-0.413393064111451,0.456078189126523,0.443926325885881,0.206769774429639,0.308568105142202,-1.28904205952383,-0.0753038552300034,-0.523197028745145,0.146334765917103,115000
1296,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","1Story","Hip","CompShg","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","Av","BLQ","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Ex","Attchd","RFn","TA","TA","Y","WD","Normal",-1.3916260202545,1.5704873231125,-0.273267750471954,-1.49827678820414,0.327299377951048,-1.44794229699834,-1.10430985324695,0.398769336266318,0.593524100224493,1.63843969678805,-0.872542965217486,-0.2047947562974,0.566551867275242,1.48204738021582,0.779917532207918,-1.02203173684793,-0.0420091989950341,-0.536642606111664,-1.44052123864824,0.0285698388945996,0.810627398457151,0.965998868434396,0.999153977725512,-0.430676248697585,0.386023821962601,-0.291152144039441,0.26962753487187,0.421097143493446,-0.316371652639227,0.520268541030764,138500
1297,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","MetalSd","MetalSd","BrkFace","TA","Gd","CBlock","TA","TA","Mn","ALQ","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",-0.677821098545447,1.13804932042875,-1.20777693629196,0.0122465045406674,0.645158940380095,-0.568742191721499,-0.255082771259002,0.21076280766618,0.189679498029402,1.79015370064539,0.482311046302015,-0.012554038983135,1.08784762624964,0.0860242701238126,-0.0614845864227341,1.13681564371033,0.310863232921634,-1.10642058662188,-0.975481525516203,0.225123935631696,0.564265232973967,1.27808391141265,-0.590156906207745,0.039741526227078,0.192457873644794,0.13194904128228,0.0674391577782534,0.960040777082055,-0.750240888234948,0.183970877580376,155000
1298,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer","Gable","CompShg","VinylSd","VinylSd","BrkFace","TA","TA","PConc","Gd","TA","Gd","GLQ","Unf","GasA","Gd","Y","SBrkr","TA","Typ","Ex","Basment","Fin","TA","TA","Y","New","Partial",-0.627128597512394,1.22583180629023,3.52558725196515,-1.10466881299284,1.80090172523435,-1.25951895072549,0.176476726435168,-0.250194626238541,-1.01037432645437,0.443345434544187,0.0252122894371549,0.103552758763861,-0.103468666823752,-0.666621814705132,0.0435522551951789,0.501475861490075,0.0126517564653014,1.11321108540107,0.952750936756326,0.283091418956997,-0.562169298036204,0.273333297405455,-0.849167279640933,0.324696339464352,-0.346665506761653,0.470521483838435,0.40389485561276,-0.634768523519631,-0.335249692335924,0.441365566408123,140000
1299,"RL","Pave","IR3","Bnk","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","2Story","Hip","ClyTile","Stucco","Stucco","Stone","Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf","GasA","Ex","Y","SBrkr","Ex","Typ","Gd","Attchd","Fin","TA","TA","Y","New","Partial",19.2122576310404,5.81917987471479,-13.6493233260759,-3.47940932868542,2.14558522849992,1.63965370601624,0.465363579445314,0.172170541768499,-6.06798480064139,0.539977249117031,-5.43523588297216,4.57519663503178,-4.4287647132174,-3.96124233372736,5.27855697962669,-1.44128996332937,-0.108299742132656,-1.16740378813586,-2.19923892733462,-2.4757064305439,-4.23204083975378,-0.0204988171616598,2.8362023367281,1.10415380289727,-3.97479807245005,-3.19900079682627,3.40418961091166,-0.607748614831874,-1.21857375598386,-3.18375755065827,160000
1300,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story","Hip","CompShg","BrkFace","BrkFace","None","TA","TA","CBlock","TA","TA","No","LwQ","Rec","GasA","Ex","Y","SBrkr","Gd","Typ","Gd","Attchd","RFn","TA","TA","Y","WD","Normal",-1.57902888965792,1.48612636621902,-1.13476177087204,-1.90473378206944,-0.757994733835753,1.45300720509172,-0.00396320398445332,2.69187912420745,0.228560293457602,-0.849177698752631,1.08538281424328,-3.23531957720729,-0.205849381009947,-0.543336577726751,-1.87836688400396,-1.17200903204796,-0.0229144793987629,0.231938708077824,-1.95641299879391,-0.0615489877639631,-0.612194418425655,0.0291582013945856,1.18574557182847,0.13229067170274,-0.0211955319755476,-0.614958410752786,0.414078645752905,-0.219861602265752,-0.500133872462102,0.389135606489181,154000
1301,"RL","Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story","Gable","CompShg","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","Fin","TA","TA","Y","WD","Normal",2.10036047744814,-1.61237772199282,1.07472498034881,-1.04710829889843,-0.107585402969062,0.975697814922813,-0.361459284223455,-0.193573251959026,0.442925093632343,-0.699062181927432,-0.0242079223507144,0.839079998796055,0.0048776284181361,0.718198746508637,0.00843031635712578,-0.0159617140179026,0.391847796466417,-0.153074536299207,-0.551497060202577,0.474400705949736,-1.31165754969817,-0.311595954609842,-0.572117600031623,-0.157444468174881,0.482980742494267,-0.749816874348328,0.121019644111311,-0.341755812115879,0.410792240988519,-0.552152679704939,225000
1302,"RL","Pave","IR1","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story","Gable","CompShg","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","BLQ","Unf","GasA","Fa","Y","SBrkr","Gd","Typ","Gd","Attchd","Unf","TA","TA","P","WD","Normal",-2.22067613369278,-1.03888720574374,-1.80084825676864,-1.63644400132941,-1.00639844458789,-1.34328841209346,-0.00967660087688396,-2.49302766355605,1.48673788832182,-1.35492249232687,1.64972650184771,-0.330086879354672,-0.589656724908398,-0.184825450354247,0.881081428480654,0.305985574908106,-1.66146809994501,-1.75991339702015,-0.0544426475069713,0.642473066667743,-0.0581397984700718,-0.595153290720796,-0.859192636877869,0.0605338613167797,-0.355456002216043,0.291900574036018,0.367624359882264,0.350686687173237,1.07572550843332,-0.75961142888959,177500
1303,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story","Hip","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","TA","Attchd","RFn","TA","TA","Y","WD","Normal",4.65490221633079,-1.5261731595648,0.137440514776074,-1.73115629930458,-0.355178214657477,-1.50714462166262,-1.06714095976089,0.0100405336070407,0.388144488200465,1.76516216867684,0.124332556867498,0.105616649505362,1.03244392357981,0.765267772856998,0.0980080922221951,0.093881210108557,0.0339822645113921,-0.172807360398031,-1.04803363116594,-0.573703019719643,0.539476014313827,0.534937578094477,-0.330188194495842,0.146265508295997,-0.455339452337229,0.290694063840323,-0.648761753656859,0.169992424577842,-0.0618347154586914,0.00786420069621718,290000
1304,"RL","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story","Gable","CompShg","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Typ","Ex","Attchd","RFn","TA","TA","Y","WD","Normal",2.89386020793147,0.534197924617577,0.972720622477062,3.51718367066882,-0.4121323612169,-0.214062264037705,-0.0899264717563926,0.640822405170225,-0.546135249358841,-0.0248792557051869,-0.0828561472746989,-0.0192329908400357,0.679406336777622,0.0309872191468724,0.301983556463649,-0.115191186738892,-0.487705353512698,1.57037914612061,-0.208473773836028,-0.309107196025856,0.831338458570256,0.639503979495225,0.0804291402545429,0.261167902565061,0.31276249058339,0.165879844919912,-0.123596000313883,-0.31608074002429,-0.258638023883786,0.130824362609334,232000
1305,"RM","Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","2Story","Gable","CompShg","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","TA","No","Unf","Unf","GasA","Ex","Y","SBrkr","Gd","Maj1","Ex","Detchd","Unf","TA","TA","Y","WD","Normal",0.384762905430479,-1.70220610472101,3.16372195560274,0.832780657731596,0.853103415404916,-0.904644603189193,0.70551030154011,-0.226393372081195,-1.06154927725449,-0.505613271615194,-0.0986422045789288,0.128195686448974,0.0727813472852314,-0.501671008685137,0.101429438166613,-0.619988946589946,-0.064373933967708,1.36677718755875,0.500735710183589,0.626428568559967,-0.461249134278004,0.400120505017835,-0.549965096661667,0.920293496085922,-0.437574067489084,0.30795131973518,0.1559755194715,-0.547870566044256,0.319826015201268,-0.316978711388685,130000
